location,date,year,lat_deg,lat_min,lon_deg,lon_min,mean_depth_m,strata,tl_cm,sl_cm,wt_g,sex,maturity,swimbladder_length_cm,new_date
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,78,65.9,5690,M,V,26,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,52,41.8,1490,M,III,17,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,50,40.6,1600,M,III,15,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,37,30.4,470,M,II,12,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,30.4,24.6,250,M,II,9,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,39,31.2,700,M,II,13,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,78,67,5000,M,V,NA,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,35.2,27.2,350,M,II,10.5,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,67.5,55.4,3500,M,V,NA,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,45.7,37.5,1000,M,III,14,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,31.6,25.3,240,M,II,9,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,65.5,54.4,3300,M,V,NA,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,77.1,65.2,5800,M,VI,NA,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,16.6,14.4,55,NA,I,5,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,8.4,7,10,NA,I,3,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,23.3,19.5,100,NA,I,7,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,12.8,10.3,15,NA,I,4.8,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,18,14.3,50,NA,I,5,11/1/2021
Lujabwa Island,2015-11-10T00:00:00Z,2015,0,44.887,32,9.178,32.85,COASTAL,25,19.9,150,NA,I,8,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,44.5,36.6,950,F,II,14.5,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,28.1,23.3,260,F,II,9,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,43.2,35.4,860,F,III,13,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,30.1,24.6,340,F,II,9,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,44.5,35.8,870,F,III,13,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,46.5,37.8,1050,F,III,14.5,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,24.6,20.4,130,F,II,7.8,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,29.5,24.6,330,F,II,10,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,28,23,270,F,II,9,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,37,30.7,480,F,II,12,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,36.6,30.2,550,F,II,7,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,37,30.2,550,F,II,7,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,31.8,27.9,350,F,II,9,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,33.6,27.4,370,F,II,9,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,32.5,27.8,360,F,II,10,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,45,37.2,1000,M,III,14.5,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,41.8,34.5,800,M,II,13,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,45,37.3,1000,M,II,14.5,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,51,42.1,1550,M,IV,18,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,33.4,27.5,370,M,II,10,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,42.4,35.2,800,M,II,13.5,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,45,37.1,1000,M,III,15,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,38.5,31.5,600,M,II,12,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,31.6,27.6,350,M,II,10,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,23,19,165,NA,I,7,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,20,16.4,100,NA,I,6,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,14.9,12.2,50,NA,I,4.5,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,9.7,7.8,10,NA,I,3,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,24.5,20,200,NA,I,8,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,13.1,10.9,25,NA,I,4,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,9,7.3,10,NA,I,2.7,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,22.7,18.3,150,NA,I,8,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,20.8,17,105,NA,I,6.5,11/1/2021
Mbugwe Island,2015-11-11T00:00:00Z,2015,0,24.585,32,26.335,35.35,SESSE ISLAND,20,16.3,85,NA,I,6,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,65.7,54.4,3300,F,III,21.5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,43.1,35.2,940,F,II,14,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,48,39,1200,F,II,15,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,47.1,38.7,1150,F,II,15,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,39.2,31.7,700,F,II,13,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,37.4,30.3,560,F,II,10.5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,35,28.5,450,F,II,11,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,35.5,29.2,470,F,II,12,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,29.2,24,260,F,II,9,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,28.5,23.3,260,F,II,9,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,25,20.1,200,F,II,8,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,30,24.3,300,F,II,9,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,39.5,33.8,250,F,II,9,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,29.5,23.9,300,F,II,9,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,30,24.3,300,F,II,9.7,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,26.5,21.2,210,F,II,8,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,24.2,19.5,160,F,II,7.7,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,36,29.5,500,M,II,11,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,44,35.7,950,M,II,14,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,38,31.1,560,M,II,10,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,24.1,20,160,M,II,7,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,22.4,18,130,M,II,7,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,26.1,21.1,190,M,II,7.7,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,27,22.4,220,M,II,8.5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,24.5,20.1,160,M,II,8.5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,22.7,13.1,140,M,II,7,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,22.4,18.3,120,M,II,7,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,16.4,13.2,60,NA,I,5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,18.2,14.5,80,NA,I,5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,14.6,11.7,45,NA,I,4,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,11.5,9.3,20,NA,I,3,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,18.5,14.9,90,NA,I,5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,15,12.1,50,NA,I,5,11/1/2021
Karungu Bay,2015-11-12T00:00:00Z,2015,0,52.395,34,5.421,22.8,INSHORE,13.4,11,39,NA,I,4,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,48,40.4,1310,F,III,17,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,38,30.8,570,F,II,13,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,47,39.1,1160,F,III,17,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,54.6,45,1950,F,III,18,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,25.5,20,180,F,II,6,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,25,20.5,180,F,II,9,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,35,28.4,430,M,II,12.5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,62.5,50,3050,M,IV,23,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,33.5,27.4,400,M,II,11,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,41.6,33.7,700,M,II,13,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,26.4,21.1,200,M,II,9,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,49.1,40.3,1350,M,III,16,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,45.5,37.6,1000,M,III,14,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,18.5,14.8,75,NA,I,6.5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,22.3,17.9,125,NA,I,7,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,24.5,19.7,160,NA,I,8,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,22.3,18.2,130,NA,I,7.6,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,21.6,17.7,120,NA,I,5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,21.5,17,115,NA,I,5.5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,14,11.1,30,NA,I,3,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,19.9,16,85,NA,I,6,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,17.3,13.9,60,NA,I,5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,17.2,13.4,65,NA,I,5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,24.8,20.3,175,NA,I,7,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,14.3,11.4,85,NA,I,4.5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,20.3,15.4,95,NA,I,6,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,23.6,18.8,150,NA,I,8,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,16.8,13.7,55,NA,I,5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,19.9,16,80,NA,I,7,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,16.8,13.5,55,NA,I,5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,20.4,16.9,100,NA,I,7,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,21.3,17.6,115,NA,I,7.8,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,14.8,12,40,NA,I,4.5,11/1/2021
Itome Bay,2015-11-15T00:00:00Z,2015,0,12.111,33,15.131,18,INSHORE,20,16.3,90,NA,I,6.5,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,44.7,36.3,1000,F,III,13,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,36.7,30.2,500,F,II,11,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,31,25.6,310,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,34.5,27.9,400,F,II,11,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,29.1,23.7,260,F,II,9,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,45,36.8,998,F,III,13,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,32.1,26.1,330,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,32.4,26,350,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,42,34.2,740,F,II,14,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,50.8,41.5,1350,F,III,17,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,31.5,25.6,320,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,32.4,26.5,380,F,II,10.3,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,38.6,31.6,680,F,II,11.5,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,26.3,21.8,200,F,II,9,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,25.6,21,150,F,II,7.5,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,33.2,27.1,350,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,40.4,32.5,670,F,II,12.5,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,33.5,27.2,380,F,II,9.6,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,33.7,27.7,370,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,30.9,25.1,320,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,32.9,26,390,F,II,10,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,30.1,24.5,300,F,II,9.3,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,34.3,27.4,440,F,II,11,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,30,24.6,370,F,II,9.4,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,27.5,22.3,210,M,II,8.4,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,45.8,37.3,1050,M,III,14.6,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,39.7,32,630,M,II,13,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,33.5,27.8,350,M,II,9.8,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,30.4,26.8,300,M,II,8,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,27.1,22.6,240,M,II,8,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,32,26.2,300,M,II,9.5,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,34,28.2,430,M,II,9,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,14.2,11.6,30,NA,I,4.6,11/1/2021
Siguru Island,2015-11-18T00:00:00Z,2015,0,9.459,33,45.351,19.7,INSHORE,23.7,18.8,140,NA,I,7,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,53,43.5,1700,F,III,17.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,41.9,34.3,840,F,II,13,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,48.1,39.4,1270,F,III,15,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,45,36.7,1130,F,III,15,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,43.8,36.3,990,F,III,13.6,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,43.7,35.9,920,F,III,13,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,30.5,24.9,310,F,II,9,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,35.7,29.2,500,F,II,9.2,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,45.7,37.1,1000,F,III,14.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,45.6,37.4,1010,F,III,15,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,38.8,31.7,610,F,II,11,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,29.6,24.2,250,F,II,8.8,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,29.6,23.9,290,F,II,9.7,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,32.5,26.5,340,F,II,9.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,34.1,28.1,450,F,II,7,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,30.1,24.4,280,F,II,10,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,25.5,20.7,170,F,II,7.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,28.1,23,40,F,II,8.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,44,36.2,920,M,III,14.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,42.3,35.1,830,M,III,12,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,44.6,36.4,900,M,III,13,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,36.2,29.5,550,M,IV,13.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,38.6,31.7,600,M,II,13,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,29.8,24.4,260,M,II,9,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,42.1,34.5,770,M,III,13,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,26.7,21.5,180,M,II,8.4,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,18.7,15.2,60,NA,I,5.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,17.7,14.2,75,NA,I,5.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,25.2,20.9,160,NA,I,8,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,13.4,10.8,35,NA,I,4,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,14.3,11.5,40,NA,I,4.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,12.7,10.4,30,NA,I,3,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,13.8,11.1,35,NA,I,4.5,11/1/2021
Karungu Bay (Got Kachola),2015-11-23T00:00:00Z,2015,0,53.611,34,6.641,26.6,INSHORE,20.1,17,110,NA,I,7,11/1/2021
Mori Bay,2015-11-24T00:00:00Z,2015,1,18.658,33,54.451,14.8,COASTAL,50.2,41.5,1520,F,III,18,11/1/2021
Mori Bay,2015-11-24T00:00:00Z,2015,1,18.658,33,54.451,14.8,COASTAL,48.5,39.4,1250,F,III,15.5,11/1/2021
